id,unit_id,type,role,related_main_id,prompt,options,correct_index,image,audio,video,explanation
9830,2,true_false,preview,9831,"name
یعنی «اسم»، درست یا غلط؟",,true,,,,"name
یعنی اسم."
9831,2,multiple_choice,main,,"name
یعنی چی؟",اسم|مال من,0,,,,"name
یعنی اسم."
9832,2,order,exercise,9831,جمله را به ترتیب درست بچینید.,My|name,,,,,"My + name
کنار هم می‌آیند:
My name."
9833,2,speech_recognition,exercise,9831,My name,,,,,,"این عبارت را با صدای بلند بخوانید:
My name"
9834,2,match_pairs,exercise,9831,هر عبارت را به معنای فارسی آن وصل کنید.,name↔اسم|I↔من|My↔مال من,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
9835,2,true_false,preview,9836,"is
یعنی «هست»، درست یا غلط؟",,true,,,,"is
یعنی هست."
9836,2,multiple_choice,main,,"is
یعنی چی؟",هست|اسم,0,,,,فعل ربطی است که بعد از اسم‌های سوم‌شخص می‌آید.
9837,2,order,exercise,9836,جمله را به ترتیب درست بچینید.,My|name|is,,,,,"My + name + is
را کنار هم می‌چینید:
My name is."
9838,2,type_answer,exercise,9836,«اسمم سارا هست» را به انگلیسی بنویسید.,My name is Sara,,,,,My name is Sara
9839,2,type_answer,exercise,9836,«اسمم علی هست» را به انگلیسی بنویسید.,My name is Ali,,,,,My name is Ali
9840,2,speech_recognition,exercise,9836,My name is Sara,,,,,,"این جمله را با صدای بلند بخوانید:
My name is Sara"
9841,2,match_pairs,exercise,9836,هر عبارت را به معنای فارسی آن وصل کنید.,is↔هست|name↔اسم|am↔هستم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
9842,2,true_false,preview,9843,"from
یعنی «از»، درست یا غلط؟",,true,,,,"from
یعنی از."
9843,2,multiple_choice,main,,"from
یعنی چی؟",از|هست|اسم,0,,,,"from
یعنی از — برای گفتن اهل کجا بودن."
9844,2,order,exercise,9843,جمله را به ترتیب درست بچینید.,I|am|from,,,,,"I + am + from
را کنار هم می‌چینید:
I am from."
9845,2,type_answer,exercise,9843,«من اهل ایران هستم» را به انگلیسی بنویسید.,I am from Iran,,,,,I am from Iran
9846,2,type_answer,exercise,9843,«من اهل تهران هستم» را به انگلیسی بنویسید.,I am from Tehran,,,,,I am from Tehran
9847,2,speech_recognition,exercise,9843,I am from Iran,,,,,,"این جمله را با صدای بلند بخوانید:
I am from Iran"
9848,2,match_pairs,exercise,9843,هر عبارت را به معنای فارسی آن وصل کنید.,from↔از|I↔من|is↔هست,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
9849,2,true_false,preview,9850,"staying
یعنی «اقامت»، درست یا غلط؟",,true,,,,"staying
یعنی اقامت."
9850,2,multiple_choice,main,,"staying
یعنی چی؟",اقامت|از|هست,0,,,,"staying
یعنی اقامت — اقامت داشتن در جایی."
9851,2,speech_recognition,exercise,9850,staying,,,,,,"آن را بگویید:
staying"
9852,2,match_pairs,exercise,9850,هر عبارت را به معنای فارسی آن وصل کنید.,staying↔اقامت|from↔از|name↔اسم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
9853,2,multiple_choice,exercise,9850,کدام گزینه به معنای «اقامت» است؟,staying|is|from,0,,,,"staying
یعنی اقامت."
9854,2,true_false,preview,9855,"in
یعنی «در»، درست یا غلط؟",,true,,,,"in
یعنی در."
9855,2,multiple_choice,main,,"in
یعنی چی؟",در|اقامت|از,0,,,,"in
یعنی در — داخل جایی."
9856,2,order,exercise,9855,جمله را به ترتیب درست بچینید.,I|am|staying|in,,,,,"I + am + staying + in
را کنار هم می‌چینید."
9857,2,type_answer,exercise,9855,«من در تهران اقامت دارم» را به انگلیسی بنویسید.,I am staying in Tehran,,,,,I am staying in Tehran
9858,2,type_answer,exercise,9855,«من در شیراز اقامت دارم» را به انگلیسی بنویسید.,I am staying in Shiraz,,,,,I am staying in Shiraz
9859,2,speech_recognition,exercise,9855,I am staying in Tehran,,,,,,"این جمله را با صدای بلند بخوانید:
I am staying in Tehran"
9860,2,match_pairs,exercise,9855,هر عبارت را به معنای فارسی آن وصل کنید.,in↔در|staying↔اقامت|from↔از|I↔من,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
9861,2,true_false,preview,9862,"Nice to meet you
یعنی «خوشحالم»، درست یا غلط؟",,true,,,,"Nice to meet you
یعنی خوشحالم."
9862,2,multiple_choice,main,,"Nice to meet you
یعنی چی؟",خوشحالم|در|اقامت,0,,,,این یک عبارت ثابت است که موقع آشنایی می‌گوییم.
9863,2,order,exercise,9862,جمله را به ترتیب درست بچینید.,My|name|is|Sara.|Nice to meet you.,,,,,بعد از گفتن اسمت، این جمله را برای خوشحالی از آشنایی می‌گویید.
9864,2,speech_recognition,exercise,9862,Nice to meet you,,,,,,"آن را بگویید:
Nice to meet you"
9865,2,match_pairs,exercise,9862,هر عبارت را به معنای فارسی آن وصل کنید.,Nice to meet you↔خوشحالم|I↔من|am↔هستم,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11539,5,true_false,preview,11540,"Passport
یعنی «پاسپورت»، درست یا غلط؟",,true,,,,"Passport
یعنی پاسپورت."
11540,5,multiple_choice,main,,"Passport
یعنی چی؟",پاسپورت|و نیم|ساعت هست,0,,,,"Passport
یعنی پاسپورت."
11541,5,order,exercise,11540,جمله را به ترتیب درست بچینید.,"Passport,|Please",,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: پاسپورت، لطفاً
11542,5,speech_recognition,exercise,11540,"Passport, Please",,,,,,"این جمله را با صدای بلند بخوانید:
Passport, Please"
11543,5,type_answer,exercise,11540,«پاسپورت، لطفاً» را به انگلیسی بنویسید.,"Passport, Please",,,,,"Passport, Please"
11544,5,multiple_choice,exercise,11540,کدام گزینه به معنای «پاسپورت» است؟,Passport|Too expensive|Two,0,,,,"Passport
یعنی پاسپورت."
11545,5,match_pairs,exercise,11540,هر عبارت را به معنای فارسی آن وصل کنید.,Passport↔پاسپورت|Too expensive↔خیلی گران است|One↔یک,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11546,5,speech_recognition,exercise,11540,Passport,,,,,,"آن را بگویید:
Passport"
11547,5,listening_card,exercise,11540,,select|Passport|quarter to|o'clock,0,,gen_3_18_122.wav,,"عبارتی که شنیدید:
Passport
(پاسپورت)"
11548,5,true_false,preview,11549,"Boarding pass
یعنی «کارت پرواز»، درست یا غلط؟",,true,,,,"Boarding pass
یعنی کارت پرواز."
11549,5,multiple_choice,main,,"Boarding pass
یعنی چی؟",کارت پرواز|و ربع|ربع به,0,,,,"Boarding pass
یعنی کارت پرواز."
11550,5,order,exercise,11549,جمله را به ترتیب درست بچینید.,"Boarding pass,|Please",,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: کارت پرواز، لطفاً
11551,5,speech_recognition,exercise,11549,"Boarding pass, Please",,,,,,"این جمله را با صدای بلند بخوانید:
Boarding pass, Please"
11552,5,multiple_choice,exercise,11549,کدام گزینه به معنای «کارت پرواز» است؟,quarter to|Boarding pass|Yesterday,1,,,,"Boarding pass
یعنی کارت پرواز."
11553,5,match_pairs,exercise,11549,هر عبارت را به معنای فارسی آن وصل کنید.,Boarding pass↔کارت پرواز|One↔یک|Tomorrow↔فردا,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11554,5,speech_recognition,exercise,11549,Boarding pass,,,,,,"آن را بگویید:
Boarding pass"
11555,5,listening_card,exercise,11549,,select|Two|Boarding pass|Today,1,,gen_3_18_131.wav,,"عبارتی که شنیدید:
Boarding pass
(کارت پرواز)"
11556,5,true_false,preview,11557,"Where is the
یعنی «کجا هست»، درست یا غلط؟",,true,,,,"Where is the
یعنی کجا هست."
11557,5,multiple_choice,main,,"Where is the
یعنی چی؟",کجا هست|کارت پرواز|ساعت هست,0,,,,"Where is the
یعنی کجا هست."
11558,5,speech_recognition,exercise,11557,Where is the,,,,,,"دوباره تمرین کنید:
Where is the"
11559,5,match_pairs,exercise,11557,هر عبارت را به معنای فارسی آن وصل کنید.,Where is the↔کجاست|How much is↔چقدر است|What time is it?↔ساعت چند هست؟,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11561,5,type_answer,exercise,11557,«کجا هست» به انگلیسی چیست؟ تایپ کنید.,Where is the,,,,,"Where is the
یعنی کجا هست."
11562,5,listening_card,exercise,11557,,select|Where is the|Boarding pass|Change,0,,gen_3_18_139.wav,,"عبارتی که شنیدید:
Where is the
(کجا هست)"
11563,5,true_false,preview,11564,"Gate
یعنی «گیت»، درست یا غلط؟",,true,,,,"Gate
یعنی گیت."
11564,5,multiple_choice,main,,"Gate
یعنی چی؟",گیت|و ربع|چقدر است,0,,,,"Gate
یعنی گیت."
11565,5,order,exercise,11564,جمله را به ترتیب درست بچینید.,Where is the|Gate?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: گیت کجا هست؟
11566,5,speech_recognition,exercise,11564,Where is the Gate?,,,,,,"این جمله را با صدای بلند بخوانید:
Where is the Gate?"
11567,5,type_answer,exercise,11564,«گیت کجا هست؟» را به انگلیسی بنویسید.,Where is the Gate?,,,,,Where is the Gate?
11568,5,multiple_choice,exercise,11564,کدام گزینه به معنای «گیت» است؟,Gate|quarter past|It's,0,,,,"Gate
یعنی گیت."
11569,5,match_pairs,exercise,11564,هر عبارت را به معنای فارسی آن وصل کنید.,Gate↔گیت|Three↔سه|One↔یک,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11570,5,speech_recognition,exercise,11564,Gate,,,,,,"آن را بگویید:
Gate"
11571,5,listening_card,exercise,11564,,select|Today|Gate|It's,1,,gen_3_18_146.wav,,"عبارتی که شنیدید:
Gate
(گیت)"
11572,5,true_false,preview,11573,"Suitcase
یعنی «چمدون»، درست یا غلط؟",,true,,,,"Suitcase
یعنی چمدون."
11573,5,multiple_choice,main,,"Suitcase
یعنی چی؟",چمدون|ساعت چند هست؟|گیت,0,,,,"Suitcase
یعنی چمدون."
11574,5,order,exercise,11573,جمله را به ترتیب درست بچینید.,Where is the|Suitcase?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: چمدون کجا هست؟
11575,5,speech_recognition,exercise,11573,Where is the Suitcase?,,,,,,"این جمله را با صدای بلند بخوانید:
Where is the Suitcase?"
11576,5,multiple_choice,exercise,11573,کدام گزینه به معنای «چمدون» است؟,Suitcase|Passport|Tomorrow,0,,,,"Suitcase
یعنی چمدون."
11577,5,match_pairs,exercise,11573,هر عبارت را به معنای فارسی آن وصل کنید.,Suitcase↔چمدون|Two↔دو|quarter to↔ربع به,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11578,5,speech_recognition,exercise,11573,Suitcase,,,,,,"آن را بگویید:
Suitcase"
11579,5,listening_card,exercise,11573,,select|Two|Yesterday|Suitcase,2,,gen_3_18_155.wav,,"عبارتی که شنیدید:
Suitcase
(چمدون)"
11580,6,true_false,preview,11581,"I need
یعنی «نیاز دارم»، درست یا غلط؟",,true,,,,"I need
یعنی نیاز دارم."
11581,6,multiple_choice,main,,"I need
یعنی چی؟",نیاز دارم|سه|ساعت هست,0,,,,"I need
یعنی نیاز دارم."
11582,6,multiple_choice,exercise,11581,کدام گزینه به معنای «نیاز دارم» است؟,I need|Change|Passport,0,,,,"I need
یعنی نیاز دارم."
11583,6,match_pairs,exercise,11581,هر عبارت را به معنای فارسی آن وصل کنید.,I need↔نیاز دارم|Boarding pass↔کارت پرواز|Gate↔گیت,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11584,6,speech_recognition,exercise,11581,I need,,,,,,"آن را بگویید:
I need"
11585,6,type_answer,exercise,11581,«نیاز دارم» به انگلیسی چیست؟ تایپ کنید.,I need,,,,,"I need
یعنی نیاز دارم."
11586,6,listening_card,exercise,11581,,select|I need|Two|One,0,,gen_3_18_163.wav,,"عبارتی که شنیدید:
I need
(نیاز دارم)"
11587,6,true_false,preview,11588,"Taxi
یعنی «تاکسی»، درست یا غلط؟",,true,,,,"Taxi
یعنی تاکسی."
11588,6,multiple_choice,main,,"Taxi
یعنی چی؟",تاکسی|ساعت|فردا,0,,,,"Taxi
یعنی تاکسی."
11589,6,order,exercise,11588,جمله را به ترتیب درست بچینید.,I need|a|Taxi,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: نیاز دارم به تاکسی
11590,6,speech_recognition,exercise,11588,I need a Taxi,,,,,,"این جمله را با صدای بلند بخوانید:
I need a Taxi"
11591,6,select_blank,exercise,11588,I need a ___,Two|Yesterday|Taxi,2,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: نیاز دارم به تاکسی
11592,6,multiple_choice,exercise,11588,کدام گزینه به معنای «تاکسی» است؟,Taxi|One|Too expensive,0,,,,"Taxi
یعنی تاکسی."
11593,6,match_pairs,exercise,11588,هر عبارت را به معنای فارسی آن وصل کنید.,Taxi↔تاکسی|half past↔و نیم|One↔یک,,,,,هر عبارت را با معنای فارسی آن جفت کنید.
11594,6,speech_recognition,exercise,11588,Taxi,,,,,,"آن را بگویید:
Taxi"
11595,6,listening_card,exercise,11588,,select|It's|Taxi|One,1,,gen_3_18_170.wav,,"عبارتی که شنیدید:
Taxi
(تاکسی)"
11596,6,true_false,preview,11597,"Bus
یعنی «اتوبوس»، درست یا غلط؟",,true,,,,"Bus
یعنی اتوبوس."
11597,6,multiple_choice,main,,"Bus
یعنی چی؟",اتوبوس|نیاز دارم|پاسپورت,0,,,,"Bus
یعنی اتوبوس."
11598,6,order,exercise,11597,جمله را به ترتیب درست بچینید.,Where is the|Bus?,,,,,این جمله را با کلماتی که تاکنون یاد گرفته‌اید می‌سازید. معنای آن: اتوبوس کجا هست؟
